Date,Session source - GA4,Session medium - GA4,Session campaign - GA4,Event name - GA4,Traffic source,Paid / Organic,"Sessions - GA4, event based",Event count - GA4,Event value - GA4 (USD),Week of
2024-08-15,google,cpc,DF - Leads - Call Only,user_engagement,Google,Paid,,2,0,8/12/24
2024-08-15,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,2,0,8/12/24
2024-08-16,bing,organic,(organic),click,Bing,Organic,,2,0,8/12/24
2024-08-16,(direct),(none),(direct),first_visit,Direct,Organic,,13,0,8/12/24
2024-08-16,google,cpc,(organic),first_visit,Google,Paid,,3,0,8/12/24
2024-08-16,bing,organic,(organic),first_visit,Bing,Organic,,2,0,8/12/24
2024-08-16,google,organic,(organic),first_visit,Google,Organic,,7,0,8/12/24
2024-08-16,facebook.com,referral,(referral),first_visit,Other,Organic,,1,0,8/12/24
2024-08-16,google,cpc,DF - Leads - Call Only,first_visit,Google,Paid,,2,0,8/12/24
2024-08-16,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,17,0,8/12/24
2024-08-16,(direct),(none),(direct),form_start,Direct,Organic,,5,0,8/12/24
2024-08-16,bing,organic,(organic),form_start,Bing,Organic,,1,0,8/12/24
2024-08-16,google,cpc,DF - Leads - Search,form_start,Google,Paid,,1,0,8/12/24
2024-08-16,(direct),(none),(direct),page_view,Direct,Organic,,24,0,8/12/24
2024-08-16,google,cpc,(organic),page_view,Google,Paid,,3,0,8/12/24
2024-08-16,bing,organic,(organic),page_view,Bing,Organic,,10,0,8/12/24
2024-08-16,google,organic,(organic),page_view,Google,Organic,,24,0,8/12/24
2024-08-16,facebook.com,referral,(referral),page_view,Other,Organic,,1,0,8/12/24
2024-08-16,google,cpc,DF - Leads - Call Only,page_view,Google,Paid,,2,0,8/12/24
2024-08-16,google,cpc,DF - Leads - Search,page_view,Google,Paid,,18,0,8/12/24
2024-08-16,(direct),(none),(direct),scroll,Direct,Organic,,6,0,8/12/24
2024-08-16,bing,organic,(organic),scroll,Bing,Organic,,2,0,8/12/24
2024-08-16,google,organic,(organic),scroll,Google,Organic,,9,0,8/12/24
2024-08-16,google,cpc,DF - Leads - Search,scroll,Google,Paid,,1,0,8/12/24
2024-08-16,(direct),(none),(direct),session_start,Direct,Organic,17,17,0,8/12/24
2024-08-16,google,cpc,(organic),session_start,Google,Paid,3,3,0,8/12/24
2024-08-16,bing,organic,(organic),session_start,Bing,Organic,2,2,0,8/12/24
2024-08-16,google,organic,(organic),session_start,Google,Organic,11,11,0,8/12/24
2024-08-16,facebook.com,referral,(referral),session_start,Other,Organic,1,1,0,8/12/24
2024-08-16,google,cpc,DF - Leads - Call Only,session_start,Google,Paid,2,2,0,8/12/24
2024-08-16,google,cpc,DF - Leads - Search,session_start,Google,Paid,18,18,0,8/12/24
2024-08-16,(direct),(none),(direct),user_engagement,Direct,Organic,,6,0,8/12/24
2024-08-16,google,cpc,(organic),user_engagement,Google,Paid,,1,0,8/12/24
2024-08-16,bing,organic,(organic),user_engagement,Bing,Organic,,2,0,8/12/24
2024-08-16,google,organic,(organic),user_engagement,Google,Organic,,10,0,8/12/24
2024-08-16,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,8,0,8/12/24
2024-08-17,google,cpc,DF - Leads - Search,eligibility_form_submission,Google,Paid,,1,0,8/12/24
2024-08-17,google,organic,(organic),file_download,Google,Organic,,1,0,8/12/24
2024-08-17,(direct),(none),(direct),first_visit,Direct,Organic,,6,0,8/12/24
2024-08-17,google,cpc,(not set),first_visit,Google,Paid,,1,0,8/12/24
2024-08-17,google,cpc,(organic),first_visit,Google,Paid,,5,0,8/12/24
2024-08-17,bing,organic,(organic),first_visit,Bing,Organic,,1,0,8/12/24
2024-08-17,google,organic,(organic),first_visit,Google,Organic,,10,0,8/12/24
2024-08-17,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,12,0,8/12/24
2024-08-17,bing,organic,(organic),form_start,Bing,Organic,,1,0,8/12/24
2024-08-17,google,cpc,DF - Leads - Search,form_start,Google,Paid,,2,0,8/12/24
2024-08-17,(direct),(none),(direct),page_view,Direct,Organic,,9,0,8/12/24
2024-08-17,google,cpc,(not set),page_view,Google,Paid,,1,0,8/12/24
2024-08-17,google,cpc,(organic),page_view,Google,Paid,,6,0,8/12/24
2024-08-17,bing,organic,(organic),page_view,Bing,Organic,,1,0,8/12/24
2024-08-17,google,organic,(organic),page_view,Google,Organic,,20,0,8/12/24
2024-08-17,google,cpc,DF - Leads - Search,page_view,Google,Paid,,13,0,8/12/24
2024-08-17,(direct),(none),(direct),scroll,Direct,Organic,,2,0,8/12/24
2024-08-17,google,cpc,(organic),scroll,Google,Paid,,3,0,8/12/24
2024-08-17,google,organic,(organic),scroll,Google,Organic,,8,0,8/12/24
2024-08-17,google,cpc,DF - Leads - Search,scroll,Google,Paid,,2,0,8/12/24
2024-08-17,(direct),(none),(direct),session_start,Direct,Organic,10,10,0,8/12/24
2024-08-17,google,cpc,(not set),session_start,Google,Paid,1,1,0,8/12/24
2024-08-17,google,cpc,(organic),session_start,Google,Paid,5,5,0,8/12/24
2024-08-17,bing,organic,(organic),session_start,Bing,Organic,1,1,0,8/12/24
2024-08-17,google,organic,(organic),session_start,Google,Organic,14,14,0,8/12/24
2024-08-17,google,cpc,DF - Leads - Search,session_start,Google,Paid,13,13,0,8/12/24
2024-08-17,(direct),(none),(direct),user_engagement,Direct,Organic,,1,0,8/12/24
2024-08-17,google,cpc,(organic),user_engagement,Google,Paid,,4,0,8/12/24
2024-08-17,bing,organic,(organic),user_engagement,Bing,Organic,,1,0,8/12/24
2024-08-17,google,organic,(organic),user_engagement,Google,Organic,,15,0,8/12/24
2024-08-17,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,3,0,8/12/24
2024-08-18,google,cpc,(organic),click,Google,Paid,,2,0,8/12/24
2024-08-18,google,cpc,DF - Leads - Search,eligibility_form_submission,Google,Paid,,2,0,8/12/24
2024-08-18,(direct),(none),(direct),first_visit,Direct,Organic,,3,0,8/12/24
2024-08-18,google,cpc,(organic),first_visit,Google,Paid,,4,0,8/12/24
2024-08-18,bing,organic,(organic),first_visit,Bing,Organic,,1,0,8/12/24
2024-08-18,google,organic,(organic),first_visit,Google,Organic,,4,0,8/12/24
2024-08-18,google,cpc,DF - Brand,first_visit,Google,Paid,,1,0,8/12/24
2024-08-18,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,13,0,8/12/24
2024-08-18,google,cpc,DF - Leads - Search,form_start,Google,Paid,,2,0,8/12/24
2024-08-18,(direct),(none),(direct),page_view,Direct,Organic,,13,0,8/12/24
2024-08-18,google,cpc,(organic),page_view,Google,Paid,,4,0,8/12/24
2024-08-18,bing,organic,(organic),page_view,Bing,Organic,,1,0,8/12/24
2024-08-18,google,organic,(organic),page_view,Google,Organic,,6,0,8/12/24
2024-08-18,google,cpc,DF - Brand,page_view,Google,Paid,,1,0,8/12/24
2024-08-18,google,cpc,DF - Leads - Search,page_view,Google,Paid,,15,0,8/12/24
2024-08-18,(direct),(none),(direct),scroll,Direct,Organic,,5,0,8/12/24
2024-08-18,(not set),(not set),(not set),scroll,Other,Paid,,1,0,8/12/24
2024-08-18,google,organic,(organic),scroll,Google,Organic,,1,0,8/12/24
2024-08-18,google,cpc,DF - Leads - Search,scroll,Google,Paid,,5,0,8/12/24
2024-08-18,(direct),(none),(direct),session_start,Direct,Organic,5,5,0,8/12/24
2024-08-18,google,cpc,(organic),session_start,Google,Paid,4,4,0,8/12/24
2024-08-18,bing,organic,(organic),session_start,Bing,Organic,1,1,0,8/12/24
2024-08-18,google,organic,(organic),session_start,Google,Organic,5,5,0,8/12/24
2024-08-18,google,cpc,DF - Brand,session_start,Google,Paid,1,1,0,8/12/24
2024-08-18,google,cpc,DF - Leads - Search,session_start,Google,Paid,15,15,0,8/12/24
2024-08-18,(direct),(none),(direct),user_engagement,Direct,Organic,,2,0,8/12/24
2024-08-18,google,cpc,(organic),user_engagement,Google,Paid,,1,0,8/12/24
2024-08-18,google,organic,(organic),user_engagement,Google,Organic,,2,0,8/12/24
2024-08-18,google,cpc,DF - Brand,user_engagement,Google,Paid,,1,0,8/12/24
2024-08-18,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,6,0,8/12/24
2024-08-19,(direct),(none),(direct),click,Direct,Organic,,1,0,8/19/24
2024-08-19,google,cpc,(organic),click,Google,Paid,,2,0,8/19/24
2024-08-19,google,cpc,DF - Leads - Search,click,Google,Paid,,2,0,8/19/24
2024-08-19,(direct),(none),(direct),click_to_call_website,Direct,Organic,,1,0,8/19/24
2024-08-19,google,cpc,(organic),click_to_call_website,Google,Paid,,2,0,8/19/24
2024-08-19,google,cpc,DF - Leads - Search,click_to_call_website,Google,Paid,,2,0,8/19/24
2024-08-19,google,organic,(organic),file_download,Google,Organic,,1,0,8/19/24
2024-08-19,(direct),(none),(direct),first_visit,Direct,Organic,,12,0,8/19/24
2024-08-19,google,cpc,(organic),first_visit,Google,Paid,,6,0,8/19/24
2024-08-19,bing,organic,(organic),first_visit,Bing,Organic,,2,0,8/19/24
2024-08-19,google,organic,(organic),first_visit,Google,Organic,,10,0,8/19/24
2024-08-19,indeed.com,referral,(referral),first_visit,Other,Organic,,1,0,8/19/24
2024-08-19,m.facebook.com,referral,(referral),first_visit,Other,Organic,,1,0,8/19/24
2024-08-19,statics.teams.cdn.office.net,referral,(referral),first_visit,Other,Organic,,1,0,8/19/24
2024-08-19,google,cpc,DF - Leads - Call Only,first_visit,Google,Paid,,1,0,8/19/24
2024-08-19,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,13,0,8/19/24
2024-08-19,(direct),(none),(direct),form_start,Direct,Organic,,5,0,8/19/24
2024-08-19,google,cpc,(organic),form_start,Google,Paid,,1,0,8/19/24
2024-08-19,bing,organic,(organic),form_start,Bing,Organic,,1,0,8/19/24
2024-08-19,google,organic,(organic),form_start,Google,Organic,,1,0,8/19/24
2024-08-19,google,cpc,DF - Leads - Search,form_start,Google,Paid,,1,0,8/19/24
2024-08-19,(direct),(none),(direct),page_view,Direct,Organic,,41,0,8/19/24
2024-08-19,google,cpc,(organic),page_view,Google,Paid,,7,0,8/19/24
2024-08-19,bing,organic,(organic),page_view,Bing,Organic,,2,0,8/19/24
2024-08-19,google,organic,(organic),page_view,Google,Organic,,28,0,8/19/24
2024-08-19,indeed.com,referral,(referral),page_view,Other,Organic,,1,0,8/19/24
2024-08-19,m.facebook.com,referral,(referral),page_view,Other,Organic,,1,0,8/19/24
2024-08-19,statics.teams.cdn.office.net,referral,(referral),page_view,Other,Organic,,1,0,8/19/24
2024-08-19,google,cpc,DF - Leads - Call Only,page_view,Google,Paid,,1,0,8/19/24
2024-08-19,google,cpc,DF - Leads - Search,page_view,Google,Paid,,17,0,8/19/24
2024-08-19,(direct),(none),(direct),scroll,Direct,Organic,,13,0,8/19/24
2024-08-19,google,cpc,(organic),scroll,Google,Paid,,2,0,8/19/24
2024-08-19,bing,organic,(organic),scroll,Bing,Organic,,1,0,8/19/24
2024-08-19,google,organic,(organic),scroll,Google,Organic,,11,0,8/19/24
2024-08-19,statics.teams.cdn.office.net,referral,(referral),scroll,Other,Organic,,1,0,8/19/24
2024-08-19,google,cpc,DF - Leads - Call Only,scroll,Google,Paid,,1,0,8/19/24
2024-08-19,google,cpc,DF - Leads - Search,scroll,Google,Paid,,2,0,8/19/24
2024-08-19,(direct),(none),(direct),session_start,Direct,Organic,23,23,0,8/19/24
2024-08-19,google,cpc,(organic),session_start,Google,Paid,6,6,0,8/19/24
2024-08-19,bing,organic,(organic),session_start,Bing,Organic,2,2,0,8/19/24
2024-08-19,google,organic,(organic),session_start,Google,Organic,14,14,0,8/19/24
2024-08-19,indeed.com,referral,(referral),session_start,Other,Organic,1,1,0,8/19/24
2024-08-19,m.facebook.com,referral,(referral),session_start,Other,Organic,1,1,0,8/19/24
2024-08-19,statics.teams.cdn.office.net,referral,(referral),session_start,Other,Organic,1,1,0,8/19/24
2024-08-19,google,cpc,DF - Leads - Call Only,session_start,Google,Paid,1,1,0,8/19/24
2024-08-19,google,cpc,DF - Leads - Search,session_start,Google,Paid,14,14,0,8/19/24
2024-08-19,(direct),(none),(direct),user_engagement,Direct,Organic,,11,0,8/19/24
2024-08-19,google,cpc,(organic),user_engagement,Google,Paid,,4,0,8/19/24
2024-08-19,bing,organic,(organic),user_engagement,Bing,Organic,,1,0,8/19/24
2024-08-19,google,organic,(organic),user_engagement,Google,Organic,,5,0,8/19/24
2024-08-19,google,cpc,DF - Leads - Call Only,user_engagement,Google,Paid,,1,0,8/19/24
2024-08-19,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,8,0,8/19/24
2024-08-20,bing,organic,(organic),click,Bing,Organic,,1,0,8/19/24
2024-08-20,(direct),(none),(direct),click_to_call_website,Direct,Organic,,1,0,8/19/24
2024-08-20,google,cpc,DF - Brand,eligibility_form_submission,Google,Paid,,1,0,8/19/24
2024-08-20,google,cpc,DF - Leads - Call Only,eligibility_form_submission,Google,Paid,,1,0,8/19/24
2024-08-20,google,organic,(organic),file_download,Google,Organic,,1,0,8/19/24
2024-08-20,(direct),(none),(direct),first_visit,Direct,Organic,,3,0,8/19/24
2024-08-20,google,cpc,(organic),first_visit,Google,Paid,,7,0,8/19/24
2024-08-20,google,organic,(organic),first_visit,Google,Organic,,13,0,8/19/24
2024-08-20,google,cpc,DF - Brand,first_visit,Google,Paid,,1,0,8/19/24
2024-08-20,google,cpc,DF - Leads - Call Only,first_visit,Google,Paid,,3,0,8/19/24
2024-08-20,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,10,0,8/19/24
2024-08-20,(direct),(none),(direct),form_start,Direct,Organic,,1,0,8/19/24
2024-08-20,google,organic,(organic),form_start,Google,Organic,,1,0,8/19/24
2024-08-20,google,cpc,DF - Brand,form_start,Google,Paid,,1,0,8/19/24
2024-08-20,google,cpc,DF - Leads - Call Only,form_start,Google,Paid,,1,0,8/19/24
2024-08-20,(direct),(none),(direct),page_view,Direct,Organic,,5,0,8/19/24
2024-08-20,google,cpc,(organic),page_view,Google,Paid,,9,0,8/19/24
2024-08-20,bing,organic,(organic),page_view,Bing,Organic,,2,0,8/19/24
2024-08-20,google,organic,(organic),page_view,Google,Organic,,33,0,8/19/24
2024-08-20,google,cpc,DF - Brand,page_view,Google,Paid,,2,0,8/19/24
2024-08-20,google,cpc,DF - Leads - Call Only,page_view,Google,Paid,,5,0,8/19/24
2024-08-20,google,cpc,DF - Leads - Search,page_view,Google,Paid,,12,0,8/19/24
2024-08-20,(direct),(none),(direct),scroll,Direct,Organic,,1,0,8/19/24
2024-08-20,google,cpc,(organic),scroll,Google,Paid,,1,0,8/19/24
2024-08-20,google,organic,(organic),scroll,Google,Organic,,7,0,8/19/24
2024-08-20,google,cpc,DF - Brand,scroll,Google,Paid,,1,0,8/19/24
2024-08-20,(direct),(none),(direct),session_start,Direct,Organic,4,4,0,8/19/24
2024-08-20,google,cpc,(organic),session_start,Google,Paid,7,7,0,8/19/24
2024-08-20,bing,organic,(organic),session_start,Bing,Organic,1,1,0,8/19/24
2024-08-20,google,organic,(organic),session_start,Google,Organic,15,15,0,8/19/24
2024-08-20,google,cpc,DF - Brand,session_start,Google,Paid,1,1,0,8/19/24
2024-08-20,google,cpc,DF - Leads - Call Only,session_start,Google,Paid,3,3,0,8/19/24
2024-08-20,google,cpc,DF - Leads - Search,session_start,Google,Paid,11,11,0,8/19/24
2024-08-20,(direct),(none),(direct),user_engagement,Direct,Organic,,1,0,8/19/24
2024-08-20,google,cpc,(organic),user_engagement,Google,Paid,,5,0,8/19/24
2024-08-20,bing,organic,(organic),user_engagement,Bing,Organic,,1,0,8/19/24
2024-08-20,google,organic,(organic),user_engagement,Google,Organic,,9,0,8/19/24
2024-08-20,google,cpc,DF - Brand,user_engagement,Google,Paid,,2,0,8/19/24
2024-08-20,google,cpc,DF - Leads - Call Only,user_engagement,Google,Paid,,2,0,8/19/24
2024-08-20,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,7,0,8/19/24
2024-08-21,google,organic,(organic),click,Google,Organic,,1,0,8/19/24
2024-08-21,google,cpc,DF - Leads - Search,click,Google,Paid,,1,0,8/19/24
2024-08-21,google,organic,(organic),click_to_call_website,Google,Organic,,1,0,8/19/24
2024-08-21,google,cpc,DF - Leads - Search,click_to_call_website,Google,Paid,,1,0,8/19/24
2024-08-21,google,cpc,DF - Leads - Search,eligibility_form_submission,Google,Paid,,3,0,8/19/24
2024-08-21,(direct),(none),(direct),first_visit,Direct,Organic,,8,0,8/19/24
2024-08-21,google,cpc,(organic),first_visit,Google,Paid,,3,0,8/19/24
2024-08-21,google,organic,(organic),first_visit,Google,Organic,,18,0,8/19/24
2024-08-21,google,cpc,DF - Leads - Call Only,first_visit,Google,Paid,,3,0,8/19/24
2024-08-21,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,19,0,8/19/24
2024-08-21,(direct),(none),(direct),form_start,Direct,Organic,,2,0,8/19/24
2024-08-21,google,organic,(organic),form_start,Google,Organic,,1,0,8/19/24
2024-08-21,google,cpc,DF - Leads - Search,form_start,Google,Paid,,3,0,8/19/24
2024-08-21,(direct),(none),(direct),page_view,Direct,Organic,,23,0,8/19/24
2024-08-21,google,cpc,(organic),page_view,Google,Paid,,7,0,8/19/24
2024-08-21,google,organic,(organic),page_view,Google,Organic,,38,0,8/19/24
2024-08-21,tagassistant.google.com,referral,(referral),page_view,Google,Organic,,1,0,8/19/24
2024-08-21,google,cpc,DF - Leads - Call Only,page_view,Google,Paid,,3,0,8/19/24
2024-08-21,google,cpc,DF - Leads - Search,page_view,Google,Paid,,19,0,8/19/24
2024-08-21,(direct),(none),(direct),scroll,Direct,Organic,,5,0,8/19/24
2024-08-21,google,cpc,(organic),scroll,Google,Paid,,2,0,8/19/24
2024-08-21,google,organic,(organic),scroll,Google,Organic,,13,0,8/19/24
2024-08-21,google,cpc,DF - Leads - Search,scroll,Google,Paid,,2,0,8/19/24
2024-08-21,(direct),(none),(direct),session_start,Direct,Organic,11,11,0,8/19/24
2024-08-21,google,cpc,(organic),session_start,Google,Paid,3,3,0,8/19/24
2024-08-21,google,organic,(organic),session_start,Google,Organic,22,22,0,8/19/24
2024-08-21,tagassistant.google.com,referral,(referral),session_start,Google,Organic,1,1,0,8/19/24
2024-08-21,google,cpc,DF - Leads - Call Only,session_start,Google,Paid,3,3,0,8/19/24
2024-08-21,google,cpc,DF - Leads - Search,session_start,Google,Paid,19,19,0,8/19/24
2024-08-21,(direct),(none),(direct),user_engagement,Direct,Organic,,4,0,8/19/24
2024-08-21,google,cpc,(organic),user_engagement,Google,Paid,,1,0,8/19/24
2024-08-21,google,organic,(organic),user_engagement,Google,Organic,,13,0,8/19/24
2024-08-21,google,cpc,DF - Leads - Call Only,user_engagement,Google,Paid,,2,0,8/19/24
2024-08-21,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,7,0,8/19/24
2024-08-22,google,organic,(organic),click,Google,Organic,,1,0,8/19/24
2024-08-22,google,cpc,DF - Leads - Search,click,Google,Paid,,1,0,8/19/24
2024-08-22,google,organic,(organic),click_to_call_website,Google,Organic,,1,0,8/19/24
2024-08-22,google,cpc,DF - Leads - Search,click_to_call_website,Google,Paid,,1,0,8/19/24
2024-08-22,google,cpc,DF - Leads - Search,eligibility_form_submission,Google,Paid,,3,0,8/19/24
2024-08-22,(direct),(none),(direct),first_visit,Direct,Organic,,11,0,8/19/24
2024-08-22,google,cpc,(not set),first_visit,Google,Paid,,2,0,8/19/24
2024-08-22,google,cpc,(organic),first_visit,Google,Paid,,5,0,8/19/24
2024-08-22,bing,organic,(organic),first_visit,Bing,Organic,,3,0,8/19/24
2024-08-22,google,organic,(organic),first_visit,Google,Organic,,9,0,8/19/24
2024-08-22,google,cpc,(referral),first_visit,Google,Paid,,1,0,8/19/24
2024-08-22,google,cpc,DF - Leads - Call Only,first_visit,Google,Paid,,1,0,8/19/24
2024-08-22,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,15,0,8/19/24
2024-08-22,(direct),(none),(direct),form_start,Direct,Organic,,3,0,8/19/24
2024-08-22,google,cpc,(not set),form_start,Google,Paid,,1,0,8/19/24
2024-08-22,google,cpc,(organic),form_start,Google,Paid,,1,0,8/19/24
2024-08-22,google,organic,(organic),form_start,Google,Organic,,1,0,8/19/24
2024-08-22,google,cpc,DF - Leads - Search,form_start,Google,Paid,,3,0,8/19/24
2024-08-22,(direct),(none),(direct),page_view,Direct,Organic,,23,0,8/19/24
2024-08-22,google,cpc,(not set),page_view,Google,Paid,,4,0,8/19/24
2024-08-22,google,cpc,(organic),page_view,Google,Paid,,6,0,8/19/24
2024-08-22,bing,organic,(organic),page_view,Bing,Organic,,6,0,8/19/24
2024-08-22,google,organic,(organic),page_view,Google,Organic,,15,0,8/19/24
2024-08-22,google,cpc,(referral),page_view,Google,Paid,,1,0,8/19/24
2024-08-22,google,cpc,DF - Leads - Call Only,page_view,Google,Paid,,1,0,8/19/24
2024-08-22,google,cpc,DF - Leads - Search,page_view,Google,Paid,,16,0,8/19/24
2024-08-22,(direct),(none),(direct),scroll,Direct,Organic,,4,0,8/19/24
2024-08-22,google,cpc,(not set),scroll,Google,Paid,,1,0,8/19/24
2024-08-22,google,cpc,(organic),scroll,Google,Paid,,3,0,8/19/24
2024-08-22,bing,organic,(organic),scroll,Bing,Organic,,2,0,8/19/24
2024-08-22,google,organic,(organic),scroll,Google,Organic,,8,0,8/19/24
2024-08-22,google,cpc,DF - Leads - Search,scroll,Google,Paid,,3,0,8/19/24
2024-08-22,(direct),(none),(direct),session_start,Direct,Organic,17,17,0,8/19/24
2024-08-22,google,cpc,(not set),session_start,Google,Paid,2,2,0,8/19/24
2024-08-22,google,cpc,(organic),session_start,Google,Paid,6,6,0,8/19/24
2024-08-22,bing,organic,(organic),session_start,Bing,Organic,3,3,0,8/19/24
2024-08-22,google,organic,(organic),session_start,Google,Organic,9,9,0,8/19/24
2024-08-22,google,cpc,(referral),session_start,Google,Paid,1,1,0,8/19/24
2024-08-22,google,cpc,DF - Leads - Call Only,session_start,Google,Paid,1,1,0,8/19/24
2024-08-22,google,cpc,DF - Leads - Search,session_start,Google,Paid,16,16,0,8/19/24
2024-08-22,(direct),(none),(direct),user_engagement,Direct,Organic,,4,0,8/19/24
2024-08-22,google,cpc,(organic),user_engagement,Google,Paid,,5,0,8/19/24
2024-08-22,bing,organic,(organic),user_engagement,Bing,Organic,,4,0,8/19/24
2024-08-22,google,organic,(organic),user_engagement,Google,Organic,,4,0,8/19/24
2024-08-22,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,7,0,8/19/24
2024-08-23,(direct),(none),(direct),click,Direct,Organic,,1,0,8/19/24
2024-08-23,google,cpc,(organic),click,Google,Paid,,1,0,8/19/24
2024-08-23,google,cpc,DF - Leads - Search,click,Google,Paid,,1,0,8/19/24
2024-08-23,(direct),(none),(direct),click_to_call_website,Direct,Organic,,1,0,8/19/24
2024-08-23,google,cpc,(organic),click_to_call_website,Google,Paid,,1,0,8/19/24
2024-08-23,google,cpc,DF - Leads - Search,click_to_call_website,Google,Paid,,1,0,8/19/24
2024-08-23,google,cpc,DF - Leads - Search,eligibility_form_submission,Google,Paid,,1,0,8/19/24
2024-08-23,(direct),(none),(direct),first_visit,Direct,Organic,,2,0,8/19/24
2024-08-23,google,cpc,(organic),first_visit,Google,Paid,,7,0,8/19/24
2024-08-23,google,organic,(organic),first_visit,Google,Organic,,5,0,8/19/24
2024-08-23,google,cpc,DF - Leads - Call Only,first_visit,Google,Paid,,2,0,8/19/24
2024-08-23,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,10,0,8/19/24
2024-08-23,google,organic,(organic),form_start,Google,Organic,,1,0,8/19/24
2024-08-23,google,cpc,DF - Leads - Search,form_start,Google,Paid,,1,0,8/19/24
2024-08-23,(direct),(none),(direct),page_view,Direct,Organic,,6,0,8/19/24
2024-08-23,google,cpc,(organic),page_view,Google,Paid,,9,0,8/19/24
2024-08-23,google,organic,(organic),page_view,Google,Organic,,14,0,8/19/24
2024-08-23,google,cpc,DF - Leads - Call Only,page_view,Google,Paid,,2,0,8/19/24
2024-08-23,google,cpc,DF - Leads - Search,page_view,Google,Paid,,12,0,8/19/24
2024-08-23,(direct),(none),(direct),scroll,Direct,Organic,,3,0,8/19/24
2024-08-23,google,cpc,(organic),scroll,Google,Paid,,3,0,8/19/24
2024-08-23,google,organic,(organic),scroll,Google,Organic,,2,0,8/19/24
2024-08-23,google,cpc,DF - Leads - Call Only,scroll,Google,Paid,,1,0,8/19/24
2024-08-23,google,cpc,DF - Leads - Search,scroll,Google,Paid,,2,0,8/19/24
2024-08-23,(direct),(none),(direct),session_start,Direct,Organic,9,9,0,8/19/24
2024-08-23,google,cpc,(organic),session_start,Google,Paid,8,8,0,8/19/24
2024-08-23,google,organic,(organic),session_start,Google,Organic,10,10,0,8/19/24
2024-08-23,google,cpc,DF - Leads - Call Only,session_start,Google,Paid,2,2,0,8/19/24
2024-08-23,google,cpc,DF - Leads - Search,session_start,Google,Paid,11,11,0,8/19/24
2024-08-23,(direct),(none),(direct),user_engagement,Direct,Organic,,5,0,8/19/24
2024-08-23,google,cpc,(organic),user_engagement,Google,Paid,,4,0,8/19/24
2024-08-23,google,organic,(organic),user_engagement,Google,Organic,,2,0,8/19/24
2024-08-23,google,cpc,DF - Leads - Call Only,user_engagement,Google,Paid,,1,0,8/19/24
2024-08-23,google,cpc,DF - Leads - Search,user_engagement,Google,Paid,,2,0,8/19/24
2024-08-24,google,organic,(organic),click,Google,Organic,,1,0,8/19/24
2024-08-24,google,cpc,DF - Leads - Search,eligibility_form_submission,Google,Paid,,1,0,8/19/24
2024-08-24,(direct),(none),(direct),first_visit,Direct,Organic,,3,0,8/19/24
2024-08-24,google,cpc,(not set),first_visit,Google,Paid,,1,0,8/19/24
2024-08-24,google,cpc,(organic),first_visit,Google,Paid,,5,0,8/19/24
2024-08-24,bing,organic,(organic),first_visit,Bing,Organic,,1,0,8/19/24
2024-08-24,google,organic,(organic),first_visit,Google,Organic,,5,0,8/19/24
2024-08-24,google,cpc,DF - Leads - Search,first_visit,Google,Paid,,11,0,8/19/24
2024-08-24,(direct),(none),(direct),form_start,Direct,Organic,,1,0,8/19/24
2024-08-24,google,organic,(organic),form_start,Google,Organic,,1,0,8/19/24
2024-08-24,google,cpc,DF - Leads - Search,form_start,Google,Paid,,1,0,8/19/24
2024-08-24,(direct),(none),(direct),page_view,Direct,Organic,,9,0,8/19/24
2024-08-24,google,cpc,(not set),page_view,Google,Paid,,1,0,8/19/24
2024-08-24,google,cpc,(organic),page_view,Google,Paid,,11,0,8/19/24
2024-08-24,bing,organic,(organic),page_view,Bing,Organic,,2,0,8/19/24
2024-08-24,google,organic,(organic),page_view,Google,Organic,,15,0,8/19/24
2024-08-24,google,cpc,DF - Leads - Search,page_view,Google,Paid,,12,0,8/19/24
2024-08-24,(direct),(none),(direct),scroll,Direct,Organic,,2,0,8/19/24
2024-08-24,google,cpc,(organic),scroll,Google,Paid,,2,0,8/19/24
2024-08-24,google,organic,(organic),scroll,Google,Organic,,3,0,8/19/24
2024-08-24,google,cpc,DF - Leads - Search,scroll,Google,Paid,,2,0,8/19/24
2024-08-24,(direct),(none),(direct),session_start,Direct,Organic,5,5,0,8/19/24
2024-08-24,google,cpc,(not set),session_start,Google,Paid,1,1,0,8/19/24
2024-08-24,google,cpc,(organic),session_start,Google,Paid,5,5,0,8/19/24
2024-08-24,bing,organic,(organic),session_start,Bing,Organic,1,1,0,8/19/24
2024-08-24,google,organic,(organic),session_start,Google,Organic,8,8,0,8/19/24
